user_id,date,device,visits,button_clicks_monthly,button_clicks_yearly
U4305,2026-01-20,Mobile,3,2,1
U4305,2026-01-21,Mobile,2,0,0
U4305,2026-01-22,Mobile,2,0,2
U4305,2026-01-23,PC,4,1,2
U4305,2026-01-24,PC,5,0,0
U4305,2026-01-26,PC,4,2,2
U4305,2026-01-27,PC,3,0,3
U4305,2026-01-28,PC,2,1,1
U4306,2026-01-15,PC,4,0,1
U4306,2026-01-16,Mobile,5,0,3
U4306,2026-01-17,PC,1,0,1
U4306,2026-01-18,Mobile,3,1,1
U4306,2026-01-19,PC,5,0,0
U4306,2026-01-21,Mobile,3,1,1
U4306,2026-01-22,Mobile,4,0,1
U4306,2026-01-23,Mobile,4,0,1
U4306,2026-01-24,Mobile,3,0,0
U4306,2026-01-25,Mobile,4,0,2
U4306,2026-01-26,Mobile,1,0,0
U4306,2026-01-27,Mobile,3,0,2
U4306,2026-01-28,PC,2,1,0
U4307,2026-01-15,Mobile,3,0,2
U4307,2026-01-16,PC,4,3,0
U4307,2026-01-17,Mobile,3,0,0
U4307,2026-01-18,Mobile,4,1,1
U4307,2026-01-19,Mobile,5,0,2
U4307,2026-01-20,Mobile,1,0,1
U4307,2026-01-21,Mobile,3,1,2
U4307,2026-01-22,PC,5,0,0
U4307,2026-01-23,PC,1,0,0
U4307,2026-01-24,PC,4,1,2
U4307,2026-01-25,PC,1,1,0
U4307,2026-01-26,Mobile,5,0,0
U4307,2026-01-27,Mobile,1,0,0
U4307,2026-01-28,PC,3,2,1
U4308,2026-01-15,Mobile,1,0,0
U4308,2026-01-16,Mobile,4,0,0
U4308,2026-01-18,Mobile,3,0,1
U4308,2026-01-19,PC,1,0,0
U4308,2026-01-20,Mobile,2,0,1
U4308,2026-01-21,Mobile,3,1,2
U4308,2026-01-22,PC,3,0,1
U4308,2026-01-23,PC,4,1,1
U4308,2026-01-24,PC,2,0,0
U4308,2026-01-25,Mobile,1,0,0
U4308,2026-01-26,Mobile,4,2,2
U4308,2026-01-27,Mobile,3,0,0
U4308,2026-01-28,Mobile,1,0,0
U4309,2026-01-16,Mobile,1,1,0
U4309,2026-01-17,Mobile,5,2,1
U4309,2026-01-18,PC,5,0,0
U4309,2026-01-19,PC,4,0,0
U4309,2026-01-20,Mobile,4,0,0
U4309,2026-01-21,Mobile,5,1,3
U4309,2026-01-22,PC,5,3,0
U4309,2026-01-23,PC,1,1,0
U4309,2026-01-24,Mobile,1,0,0
U4309,2026-01-25,Mobile,1,0,0
U4309,2026-01-26,Mobile,1,0,1
U4309,2026-01-27,Mobile,4,2,2
U4309,2026-01-28,Mobile,5,0,0
U4310,2026-01-15,Mobile,3,0,2
U4310,2026-01-16,PC,4,1,1
U4310,2026-01-17,PC,4,0,0
U4310,2026-01-18,Mobile,2,0,1
U4310,2026-01-19,Mobile,2,0,1
U4310,2026-01-20,Mobile,4,0,0
U4310,2026-01-21,Mobile,4,0,0
U4310,2026-01-22,PC,4,1,1
U4310,2026-01-23,Mobile,1,0,0
U4310,2026-01-25,Mobile,3,1,2
U4310,2026-01-26,Mobile,1,1,0
U4310,2026-01-27,PC,1,0,0
U4310,2026-01-28,PC,5,2,3
U4311,2026-01-15,Mobile,3,0,2
U4311,2026-01-16,PC,5,0,2
U4311,2026-01-17,PC,1,0,1
U4311,2026-01-18,Mobile,2,0,1
U4311,2026-01-19,PC,2,1,1
U4311,2026-01-21,Mobile,4,2,0
U4311,2026-01-22,Mobile,4,2,2
U4311,2026-01-23,Mobile,4,0,1
U4311,2026-01-24,Mobile,1,0,1
U4311,2026-01-25,PC,1,0,1
U4311,2026-01-26,Mobile,3,1,2
U4311,2026-01-27,Mobile,1,0,0
U4311,2026-01-28,PC,3,0,2
U4312,2026-01-16,PC,4,0,4
U4312,2026-01-17,Mobile,5,1,0
U4312,2026-01-18,Mobile,3,2,1
U4312,2026-01-19,PC,5,0,0
U4312,2026-01-20,PC,3,2,1
U4312,2026-01-21,Mobile,5,1,2
U4312,2026-01-22,PC,3,1,0
U4312,2026-01-23,PC,2,1,0
U4312,2026-01-24,PC,4,3,0
U4312,2026-01-25,Mobile,4,3,1
U4312,2026-01-26,Mobile,1,0,0
U4312,2026-01-27,Mobile,3,0,2
U4313,2026-01-15,PC,4,4,0
U4313,2026-01-16,Mobile,5,3,2
U4313,2026-01-17,PC,5,1,4
U4313,2026-01-18,Mobile,5,0,0
U4313,2026-01-19,PC,4,0,0
U4313,2026-01-21,Mobile,1,0,0
U4313,2026-01-22,Mobile,5,1,0
U4313,2026-01-23,PC,4,0,0
U4313,2026-01-24,Mobile,3,3,0
U4313,2026-01-25,Mobile,1,1,0
U4313,2026-01-26,Mobile,4,1,0
U4313,2026-01-27,Mobile,4,1,0
U4313,2026-01-28,PC,5,3,2
U4314,2026-01-15,PC,5,1,1
U4314,2026-01-16,Mobile,2,1,0
U4314,2026-01-17,Mobile,2,0,1
U4314,2026-01-18,Mobile,4,4,0
U4314,2026-01-19,Mobile,5,1,2
U4314,2026-01-20,PC,2,0,1
U4314,2026-01-21,PC,5,1,0
U4314,2026-01-22,PC,1,0,0
U4314,2026-01-23,Mobile,4,0,0
U4314,2026-01-24,PC,5,2,3
U4314,2026-01-25,Mobile,3,0,0
U4314,2026-01-26,Mobile,3,1,0
U4314,2026-01-27,PC,3,0,0
U4314,2026-01-28,Mobile,4,1,0
U4315,2026-01-15,PC,4,0,4
U4315,2026-01-16,Mobile,5,0,2
U4315,2026-01-17,Mobile,1,0,1
U4315,2026-01-18,PC,2,0,1
U4315,2026-01-19,Mobile,2,0,2
U4315,2026-01-20,Mobile,4,1,0
U4315,2026-01-21,PC,5,1,2
U4315,2026-01-22,Mobile,2,0,0
U4315,2026-01-23,PC,3,0,3
U4315,2026-01-24,PC,4,0,4
U4315,2026-01-25,PC,2,0,1
U4315,2026-01-26,Mobile,3,0,1
U4315,2026-01-28,PC,5,0,0
U4316,2026-01-15,Mobile,3,2,0
U4316,2026-01-16,Mobile,4,0,0
U4316,2026-01-17,Mobile,1,0,0
U4316,2026-01-18,PC,4,1,1
U4316,2026-01-19,PC,4,1,0
U4316,2026-01-20,Mobile,3,2,1
U4316,2026-01-21,PC,1,0,0
U4316,2026-01-23,Mobile,1,1,0
U4316,2026-01-24,Mobile,5,0,0
U4316,2026-01-25,PC,3,0,1
U4316,2026-01-26,Mobile,2,1,1
U4316,2026-01-27,PC,1,1,0
U4316,2026-01-28,PC,2,1,1
U4317,2026-01-15,Mobile,1,0,0
U4317,2026-01-16,Mobile,4,1,1
U4317,2026-01-17,PC,5,1,2
U4317,2026-01-20,PC,5,0,0
U4317,2026-01-21,PC,3,1,2
U4317,2026-01-22,Mobile,3,0,2
U4317,2026-01-23,Mobile,4,0,0
U4317,2026-01-24,Mobile,5,2,1
U4317,2026-01-25,Mobile,1,0,0
U4317,2026-01-28,PC,1,0,1
U4318,2026-01-15,PC,1,0,0
U4318,2026-01-16,Mobile,3,2,1
U4318,2026-01-17,Mobile,2,0,0
U4318,2026-01-18,Mobile,2,0,0
U4318,2026-01-19,PC,4,3,1
U4318,2026-01-20,Mobile,1,0,0
U4318,2026-01-21,Mobile,2,0,1
U4318,2026-01-22,PC,2,0,0
U4318,2026-01-23,Mobile,2,0,0
U4318,2026-01-24,PC,3,0,1
U4318,2026-01-26,Mobile,4,0,0
U4318,2026-01-27,PC,4,0,2
U4318,2026-01-28,Mobile,1,0,0
U4319,2026-01-15,PC,1,1,0
U4319,2026-01-16,PC,5,1,1
U4319,2026-01-17,Mobile,2,0,0
U4319,2026-01-18,Mobile,1,1,0
U4319,2026-01-19,Mobile,2,0,0
U4319,2026-01-20,Mobile,4,1,1
U4319,2026-01-21,Mobile,4,1,2
U4319,2026-01-22,Mobile,4,0,2
U4319,2026-01-23,Mobile,5,2,1
U4319,2026-01-25,Mobile,1,0,0
U4319,2026-01-26,PC,1,0,0
U4319,2026-01-27,Mobile,2,2,0
U4319,2026-01-28,Mobile,2,1,1
U4320,2026-01-15,Mobile,3,0,1
U4320,2026-01-16,PC,4,0,0
U4320,2026-01-17,Mobile,2,0,0
U4320,2026-01-18,Mobile,2,0,0
U4320,2026-01-19,PC,2,0,0
U4320,2026-01-20,Mobile,1,0,0
U4320,2026-01-21,PC,5,1,1
U4320,2026-01-22,Mobile,5,1,1
U4320,2026-01-23,PC,2,0,2
U4320,2026-01-25,Mobile,3,0,0
U4320,2026-01-26,Mobile,2,0,2
U4320,2026-01-27,PC,2,0,0
U4321,2026-01-15,Mobile,3,1,0
U4321,2026-01-16,Mobile,2,0,2
U4321,2026-01-17,Mobile,5,0,0
U4321,2026-01-18,Mobile,4,0,0
U4321,2026-01-19,PC,3,1,2
U4321,2026-01-20,PC,1,0,0
U4321,2026-01-21,PC,3,0,0
U4321,2026-01-22,Mobile,2,0,2
U4321,2026-01-23,PC,2,0,2
U4321,2026-01-24,Mobile,5,2,2
U4321,2026-01-25,PC,3,1,2
U4321,2026-01-26,Mobile,2,1,0
U4321,2026-01-28,Mobile,5,1,0
U4322,2026-01-15,Mobile,2,2,0
U4322,2026-01-16,Mobile,2,0,0
U4322,2026-01-17,Mobile,4,2,1
U4322,2026-01-18,PC,4,1,0
U4322,2026-01-19,PC,2,0,2
U4322,2026-01-20,PC,4,1,3
U4322,2026-01-21,PC,4,1,0
U4322,2026-01-23,Mobile,1,1,0
U4322,2026-01-24,PC,1,0,0
U4322,2026-01-25,Mobile,3,1,0
U4322,2026-01-26,Mobile,4,0,1
U4322,2026-01-27,Mobile,3,1,2
U4322,2026-01-28,Mobile,1,0,0
U4323,2026-01-15,Mobile,3,1,2
U4323,2026-01-16,PC,2,0,1
U4323,2026-01-17,PC,3,1,1
U4323,2026-01-18,Mobile,5,1,1
U4323,2026-01-19,PC,1,0,0
U4323,2026-01-21,Mobile,1,0,0
U4323,2026-01-22,PC,5,3,0
U4323,2026-01-23,PC,3,0,0
U4323,2026-01-24,Mobile,3,0,0
U4323,2026-01-25,PC,2,0,1
U4323,2026-01-26,PC,5,3,0
U4323,2026-01-27,Mobile,5,3,2
U4323,2026-01-28,Mobile,4,1,0
U4324,2026-01-15,PC,1,1,0
U4324,2026-01-16,Mobile,5,0,0
U4324,2026-01-18,PC,3,0,0
U4324,2026-01-19,PC,3,0,1
U4324,2026-01-20,PC,4,0,2
U4324,2026-01-21,PC,5,0,4
U4324,2026-01-22,Mobile,3,2,1
U4324,2026-01-23,PC,4,2,2
U4324,2026-01-25,Mobile,3,0,1
U4324,2026-01-26,Mobile,3,0,0
U4324,2026-01-27,PC,4,0,0
U4324,2026-01-28,Mobile,4,0,0
U4325,2026-01-15,Mobile,5,1,4
U4325,2026-01-16,Mobile,1,0,1
U4325,2026-01-17,PC,1,0,1
U4325,2026-01-18,Mobile,2,0,2
U4325,2026-01-20,Mobile,5,0,5
U4325,2026-01-21,PC,3,0,1
U4325,2026-01-22,Mobile,5,0,0
U4325,2026-01-23,PC,5,1,4
U4325,2026-01-24,PC,4,1,2
U4325,2026-01-25,Mobile,4,0,3
U4325,2026-01-26,Mobile,2,0,0
U4325,2026-01-27,Mobile,5,0,2
U4326,2026-01-15,PC,1,0,1
U4326,2026-01-16,Mobile,5,1,4
U4326,2026-01-17,Mobile,4,0,0
U4326,2026-01-18,Mobile,4,0,3
U4326,2026-01-19,Mobile,3,0,3
U4326,2026-01-20,PC,1,0,0
U4326,2026-01-21,PC,4,1,0
U4326,2026-01-23,Mobile,2,0,2
U4326,2026-01-24,PC,3,0,0
U4326,2026-01-25,Mobile,1,1,0
U4326,2026-01-26,Mobile,4,1,1
U4326,2026-01-27,PC,2,0,1
U4326,2026-01-28,PC,1,0,0
U4327,2026-01-15,Mobile,5,0,0
U4327,2026-01-16,Mobile,1,0,1
U4327,2026-01-18,PC,3,0,0
U4327,2026-01-19,Mobile,5,0,0
U4327,2026-01-20,Mobile,2,1,0
U4327,2026-01-21,Mobile,3,2,1
U4327,2026-01-22,Mobile,1,0,0
U4327,2026-01-23,Mobile,5,2,2
U4327,2026-01-24,PC,1,0,1
U4327,2026-01-25,Mobile,3,1,1
U4327,2026-01-26,Mobile,5,2,3
U4327,2026-01-27,Mobile,5,1,3
U4327,2026-01-28,Mobile,4,1,1
U4328,2026-01-15,Mobile,3,0,0
U4328,2026-01-16,Mobile,3,0,1
U4328,2026-01-17,Mobile,1,0,0
U4328,2026-01-18,Mobile,5,2,2
U4328,2026-01-19,PC,3,0,2
U4328,2026-01-20,Mobile,5,2,2
U4328,2026-01-21,Mobile,4,0,4
U4328,2026-01-22,Mobile,5,0,2
U4328,2026-01-23,PC,1,1,0
U4328,2026-01-24,Mobile,5,0,2
U4328,2026-01-26,PC,5,1,0
U4328,2026-01-27,Mobile,4,0,2
U4328,2026-01-28,Mobile,4,0,2
U4329,2026-01-15,Mobile,4,0,0
U4329,2026-01-17,PC,3,1,2
U4329,2026-01-18,Mobile,2,0,0
U4329,2026-01-19,PC,2,0,0
U4329,2026-01-20,PC,5,1,2
U4329,2026-01-21,PC,2,0,1
U4329,2026-01-22,PC,2,0,0
U4329,2026-01-23,Mobile,2,0,1
U4329,2026-01-24,Mobile,3,0,2
U4329,2026-01-25,Mobile,4,0,2
U4329,2026-01-26,Mobile,2,1,1
U4329,2026-01-27,PC,2,0,1
U4329,2026-01-28,Mobile,5,0,2
U4330,2026-01-15,Mobile,1,0,0
U4330,2026-01-16,Mobile,4,2,1
U4330,2026-01-17,Mobile,3,2,0
U4330,2026-01-18,Mobile,1,0,0
U4330,2026-01-19,Mobile,3,0,1
U4330,2026-01-20,Mobile,4,0,1
U4330,2026-01-21,Mobile,2,0,1
U4330,2026-01-22,PC,4,2,1
U4330,2026-01-23,PC,2,0,0
U4330,2026-01-24,PC,4,2,0
U4330,2026-01-25,PC,4,0,0
U4330,2026-01-26,Mobile,4,2,2
U4330,2026-01-27,Mobile,1,0,0
U4330,2026-01-28,PC,2,0,0
U4331,2026-01-15,PC,5,4,0
U4331,2026-01-16,Mobile,2,0,0
U4331,2026-01-17,Mobile,5,1,0
U4331,2026-01-18,PC,5,0,0
U4331,2026-01-19,PC,4,1,0
U4331,2026-01-20,PC,1,0,0
U4331,2026-01-21,PC,1,0,0
U4331,2026-01-22,Mobile,3,0,0
U4331,2026-01-23,PC,1,0,0
U4331,2026-01-24,PC,3,1,2
U4331,2026-01-25,PC,4,1,0
U4331,2026-01-26,Mobile,1,0,1
U4331,2026-01-27,PC,5,2,1
U4332,2026-01-15,PC,4,0,0
U4332,2026-01-16,PC,1,0,0
U4332,2026-01-18,Mobile,1,0,0
U4332,2026-01-19,PC,5,1,0
U4332,2026-01-20,Mobile,4,0,1
U4332,2026-01-21,Mobile,2,0,0
U4332,2026-01-22,Mobile,5,1,2
U4332,2026-01-24,PC,1,0,0
U4332,2026-01-25,Mobile,5,0,0
U4332,2026-01-26,PC,1,0,0
U4332,2026-01-27,PC,1,0,1
U4332,2026-01-28,Mobile,3,0,2
U4333,2026-01-15,PC,1,0,1
U4333,2026-01-16,PC,3,1,2
U4333,2026-01-17,PC,3,1,1
U4333,2026-01-18,Mobile,5,1,1
U4333,2026-01-19,Mobile,4,2,2
U4333,2026-01-20,PC,3,0,0
U4333,2026-01-21,Mobile,2,0,0
U4333,2026-01-23,PC,5,0,2
U4333,2026-01-24,Mobile,5,0,0
U4333,2026-01-25,Mobile,4,1,2
U4333,2026-01-26,Mobile,5,4,1
U4333,2026-01-27,Mobile,5,2,1
U4333,2026-01-28,PC,3,1,0
U4334,2026-01-15,PC,3,0,3
U4334,2026-01-16,Mobile,2,0,0
U4334,2026-01-17,Mobile,3,0,2
U4334,2026-01-19,PC,4,0,0
U4334,2026-01-20,Mobile,3,1,1
U4334,2026-01-22,Mobile,5,1,1
U4334,2026-01-23,Mobile,5,1,4
U4334,2026-01-24,Mobile,1,0,1
U4334,2026-01-25,Mobile,3,0,2
U4334,2026-01-26,PC,1,1,0
U4334,2026-01-27,Mobile,1,0,0
U4334,2026-01-28,Mobile,3,1,1
U4335,2026-01-15,Mobile,2,0,0
U4335,2026-01-16,Mobile,1,0,0
U4335,2026-01-17,Mobile,3,0,1
U4335,2026-01-18,PC,5,0,1
U4335,2026-01-19,PC,5,0,1
U4335,2026-01-20,Mobile,3,0,1
U4335,2026-01-21,PC,1,0,1
U4335,2026-01-22,Mobile,4,0,0
U4335,2026-01-23,Mobile,2,0,0
U4335,2026-01-24,Mobile,1,1,0
U4335,2026-01-25,Mobile,2,0,0
U4335,2026-01-26,Mobile,1,0,1
U4335,2026-01-27,Mobile,4,0,0
U4335,2026-01-28,PC,2,0,0
U4336,2026-01-15,PC,5,5,0
U4336,2026-01-16,Mobile,5,1,1
U4336,2026-01-17,Mobile,1,0,0
U4336,2026-01-18,PC,4,2,1
U4336,2026-01-19,Mobile,4,1,0
U4336,2026-01-20,Mobile,4,2,0
U4336,2026-01-21,Mobile,4,2,1
U4336,2026-01-22,Mobile,3,1,2
U4336,2026-01-23,Mobile,4,0,0
U4336,2026-01-24,PC,3,2,0
U4336,2026-01-25,Mobile,4,1,1
U4336,2026-01-26,PC,4,1,0
U4336,2026-01-28,PC,4,3,0
U4337,2026-01-15,PC,1,0,1
U4337,2026-01-16,PC,2,1,0
U4337,2026-01-17,PC,2,0,1
U4337,2026-01-18,Mobile,4,2,1
U4337,2026-01-20,Mobile,1,0,0
U4337,2026-01-21,PC,5,2,2
U4337,2026-01-22,Mobile,3,0,2
U4337,2026-01-23,Mobile,4,2,0
U4337,2026-01-24,Mobile,2,1,1
U4337,2026-01-25,PC,2,1,1
U4337,2026-01-26,Mobile,1,0,0
U4337,2026-01-27,PC,5,1,1
U4337,2026-01-28,Mobile,2,2,0
U4338,2026-01-15,Mobile,3,2,0
U4338,2026-01-17,Mobile,2,1,0
U4338,2026-01-18,PC,5,1,0
U4338,2026-01-19,Mobile,4,0,2
U4338,2026-01-20,Mobile,1,1,0
U4338,2026-01-21,Mobile,5,0,0
U4338,2026-01-22,Mobile,4,1,2
U4338,2026-01-23,Mobile,3,0,2
U4338,2026-01-24,Mobile,4,0,1
U4338,2026-01-25,Mobile,5,0,0
U4338,2026-01-26,PC,1,1,0
U4338,2026-01-27,Mobile,5,2,1
U4338,2026-01-28,Mobile,1,0,0
U4339,2026-01-16,Mobile,5,0,3
U4339,2026-01-17,Mobile,3,0,1
U4339,2026-01-18,PC,5,3,2
U4339,2026-01-19,Mobile,4,1,1
U4339,2026-01-20,Mobile,4,1,2
U4339,2026-01-21,PC,2,0,0
U4339,2026-01-22,Mobile,3,0,1
U4339,2026-01-23,Mobile,3,1,0
U4339,2026-01-24,PC,5,1,2
U4339,2026-01-25,Mobile,3,0,2
U4339,2026-01-26,PC,5,1,2
U4339,2026-01-27,Mobile,5,2,2
U4339,2026-01-28,Mobile,4,0,3
U4340,2026-01-15,Mobile,4,0,1
U4340,2026-01-16,PC,1,0,0
U4340,2026-01-17,Mobile,4,0,1
U4340,2026-01-18,PC,4,0,0
U4340,2026-01-19,Mobile,2,0,1
U4340,2026-01-20,Mobile,3,0,3
U4340,2026-01-21,PC,2,1,1
U4340,2026-01-22,Mobile,3,0,0
U4340,2026-01-23,PC,4,0,0
U4340,2026-01-25,PC,5,1,0
U4340,2026-01-26,Mobile,4,3,1
U4340,2026-01-27,PC,2,1,0
U4340,2026-01-28,Mobile,2,0,0
U4341,2026-01-15,Mobile,3,0,1
U4341,2026-01-17,PC,2,0,2
U4341,2026-01-18,Mobile,4,0,2
U4341,2026-01-19,Mobile,4,0,3
U4341,2026-01-20,Mobile,3,0,0
U4341,2026-01-21,Mobile,3,0,0
U4341,2026-01-23,Mobile,2,0,2
U4341,2026-01-24,Mobile,2,0,2
U4341,2026-01-25,PC,1,0,0
U4341,2026-01-28,Mobile,5,0,1
U4342,2026-01-15,Mobile,2,0,0
U4342,2026-01-16,PC,2,0,0
U4342,2026-01-17,Mobile,5,0,5
U4342,2026-01-18,Mobile,5,0,0
U4342,2026-01-19,Mobile,3,2,1
U4342,2026-01-20,PC,3,0,2
U4342,2026-01-21,Mobile,1,1,0
U4342,2026-01-22,PC,3,0,1
U4342,2026-01-23,Mobile,2,1,1
U4342,2026-01-24,Mobile,3,0,3
U4342,2026-01-25,Mobile,5,0,0
U4342,2026-01-26,Mobile,1,0,0
U4342,2026-01-27,Mobile,2,2,0
U4342,2026-01-28,PC,1,0,1
U4343,2026-01-15,Mobile,5,1,1
U4343,2026-01-16,PC,1,0,1
U4343,2026-01-18,Mobile,4,1,1
U4343,2026-01-19,Mobile,2,0,0
U4343,2026-01-20,Mobile,5,0,1
U4343,2026-01-21,PC,2,0,1
U4343,2026-01-22,PC,3,0,0
U4343,2026-01-23,PC,2,0,0
U4343,2026-01-24,Mobile,3,0,2
U4343,2026-01-25,Mobile,3,0,0
U4343,2026-01-26,Mobile,3,0,1
U4343,2026-01-27,Mobile,1,0,0
U4343,2026-01-28,PC,3,0,1
U4344,2026-01-15,Mobile,4,0,1
U4344,2026-01-16,Mobile,3,0,0
U4344,2026-01-17,PC,3,0,0
U4344,2026-01-18,Mobile,1,0,0
U4344,2026-01-19,PC,4,1,0
U4344,2026-01-20,Mobile,2,0,2
U4344,2026-01-21,PC,5,1,4
U4344,2026-01-22,Mobile,1,0,1
U4344,2026-01-23,Mobile,5,0,2
U4344,2026-01-24,Mobile,5,0,1
U4344,2026-01-25,Mobile,2,1,1
U4344,2026-01-26,Mobile,1,0,0
U4344,2026-01-27,PC,1,0,0
U4344,2026-01-28,PC,1,0,0
U4345,2026-01-15,Mobile,2,1,0
U4345,2026-01-16,PC,5,1,0
U4345,2026-01-17,PC,5,1,1
U4345,2026-01-18,Mobile,3,0,0
U4345,2026-01-19,PC,4,1,0
U4345,2026-01-20,Mobile,4,0,1
U4345,2026-01-22,Mobile,1,0,0
U4345,2026-01-23,Mobile,3,1,1
U4345,2026-01-24,Mobile,5,2,2
U4345,2026-01-25,Mobile,3,2,0
U4345,2026-01-26,Mobile,3,1,1
U4345,2026-01-27,PC,5,1,3
U4345,2026-01-28,PC,3,1,1
U4346,2026-01-15,Mobile,2,1,1
U4346,2026-01-16,Mobile,1,0,0
U4346,2026-01-17,PC,2,0,0
U4346,2026-01-18,PC,2,0,2
U4346,2026-01-19,Mobile,5,0,1
U4346,2026-01-20,PC,1,0,0
U4346,2026-01-21,PC,3,0,2
U4346,2026-01-22,PC,5,2,1
U4346,2026-01-23,Mobile,1,0,0
U4346,2026-01-24,Mobile,1,1,0
U4346,2026-01-25,PC,2,0,0
U4346,2026-01-26,Mobile,2,1,1
U4346,2026-01-28,Mobile,3,0,0
U4347,2026-01-15,PC,3,1,0
U4347,2026-01-16,Mobile,4,1,1
U4347,2026-01-17,Mobile,4,0,1
U4347,2026-01-18,PC,1,1,0
U4347,2026-01-19,Mobile,1,0,0
U4347,2026-01-20,Mobile,2,0,2
U4347,2026-01-21,Mobile,3,1,1
U4347,2026-01-22,Mobile,3,1,0
U4347,2026-01-23,Mobile,3,0,3
U4347,2026-01-24,PC,5,0,0
U4347,2026-01-25,Mobile,5,0,0
U4347,2026-01-26,Mobile,1,1,0
U4347,2026-01-27,Mobile,2,0,1
U4348,2026-01-15,Mobile,3,1,1
U4348,2026-01-16,PC,2,1,1
U4348,2026-01-17,Mobile,4,4,0
U4348,2026-01-18,Mobile,5,1,1
U4348,2026-01-20,Mobile,4,1,0
U4348,2026-01-21,Mobile,2,1,1
U4348,2026-01-22,PC,1,0,0
U4348,2026-01-23,PC,3,1,0
U4348,2026-01-24,PC,1,0,0
U4348,2026-01-25,Mobile,4,0,1
U4348,2026-01-26,Mobile,5,2,0
U4348,2026-01-27,Mobile,2,0,0
U4348,2026-01-28,PC,3,0,0
U4349,2026-01-15,Mobile,5,2,1
U4349,2026-01-16,PC,2,0,0
U4349,2026-01-17,Mobile,2,0,1
U4349,2026-01-18,Mobile,3,2,0
U4349,2026-01-19,Mobile,1,0,0
U4349,2026-01-20,PC,4,0,3
U4349,2026-01-21,Mobile,4,1,2
U4349,2026-01-22,Mobile,1,0,1
U4349,2026-01-23,PC,1,1,0
U4349,2026-01-24,PC,4,1,1
U4349,2026-01-25,PC,3,0,0
U4349,2026-01-26,PC,1,1,0
U4349,2026-01-28,Mobile,1,0,1
U4350,2026-01-15,Mobile,1,0,0
U4350,2026-01-17,Mobile,3,0,0
U4350,2026-01-18,PC,5,0,2
U4350,2026-01-19,Mobile,1,0,0
U4350,2026-01-20,PC,2,0,1
U4350,2026-01-21,PC,1,0,0
U4350,2026-01-23,Mobile,4,0,1
U4350,2026-01-24,Mobile,5,1,0
U4350,2026-01-25,Mobile,5,0,0
U4350,2026-01-26,Mobile,1,0,1
U4350,2026-01-27,Mobile,5,1,4
U4351,2026-01-15,Mobile,5,2,1
U4351,2026-01-16,Mobile,4,1,3
U4351,2026-01-17,Mobile,4,0,0
U4351,2026-01-18,Mobile,3,1,2
U4351,2026-01-19,PC,5,1,0
U4351,2026-01-20,PC,3,0,0
U4351,2026-01-21,Mobile,1,0,1
U4351,2026-01-22,PC,5,1,4
U4351,2026-01-23,PC,4,1,1
U4351,2026-01-24,Mobile,3,2,0
U4351,2026-01-25,PC,1,0,0
U4351,2026-01-26,Mobile,5,1,1
U4351,2026-01-27,Mobile,2,0,1
U4351,2026-01-28,Mobile,1,0,1
U4352,2026-01-15,Mobile,1,0,0
U4352,2026-01-16,Mobile,3,2,1
U4352,2026-01-17,Mobile,3,2,0
U4352,2026-01-19,Mobile,4,2,0
U4352,2026-01-20,Mobile,5,2,1
U4352,2026-01-22,PC,4,1,2
U4352,2026-01-23,PC,2,0,0
U4352,2026-01-24,Mobile,1,0,0
U4352,2026-01-25,PC,2,0,0
U4352,2026-01-26,Mobile,3,2,1
U4352,2026-01-27,Mobile,2,0,1
U4352,2026-01-28,PC,1,0,0
U4353,2026-01-15,Mobile,5,0,1
U4353,2026-01-16,PC,2,1,1
U4353,2026-01-17,PC,2,1,1
U4353,2026-01-18,Mobile,5,0,0
U4353,2026-01-19,PC,1,0,0
U4353,2026-01-20,PC,2,0,1
U4353,2026-01-21,Mobile,2,1,0
U4353,2026-01-22,PC,3,1,2
U4353,2026-01-23,Mobile,2,1,1
U4353,2026-01-24,PC,1,1,0
U4353,2026-01-25,Mobile,3,0,0
U4353,2026-01-26,Mobile,2,0,2
U4353,2026-01-27,Mobile,2,1,1
U4353,2026-01-28,Mobile,1,0,0
U4354,2026-01-15,Mobile,2,0,2
U4354,2026-01-17,Mobile,5,2,3
U4354,2026-01-18,PC,1,0,1
U4354,2026-01-19,PC,2,0,1
U4354,2026-01-20,PC,1,0,1
U4354,2026-01-21,Mobile,1,0,0
U4354,2026-01-22,PC,1,0,1
U4354,2026-01-23,Mobile,2,0,1
U4354,2026-01-25,Mobile,3,0,0
U4354,2026-01-26,PC,3,0,2
U4354,2026-01-27,Mobile,2,0,0
U4354,2026-01-28,PC,2,1,1
U4355,2026-01-15,PC,4,1,1
U4355,2026-01-16,Mobile,4,0,2
U4355,2026-01-18,Mobile,5,1,0
U4355,2026-01-19,PC,4,0,0
U4355,2026-01-20,Mobile,1,0,1
U4355,2026-01-21,Mobile,1,0,1
U4355,2026-01-22,PC,1,0,0
U4355,2026-01-23,Mobile,1,0,1
U4355,2026-01-24,Mobile,5,1,2
U4355,2026-01-25,Mobile,5,3,1
U4355,2026-01-26,Mobile,4,2,2
U4355,2026-01-27,PC,1,1,0
U4355,2026-01-28,Mobile,4,0,2
U4356,2026-01-15,PC,2,0,1
U4356,2026-01-16,PC,2,0,0
U4356,2026-01-17,Mobile,3,1,0
U4356,2026-01-19,Mobile,2,0,2
U4356,2026-01-20,PC,2,0,2
U4356,2026-01-21,Mobile,2,0,0
U4356,2026-01-22,PC,1,0,0
U4356,2026-01-23,Mobile,2,0,0
